Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Total_Pages_Viewed,Total_Browsing_Duration,Product_Page_Share,Avg_Duration_Per_Page,Product_Duration_Share,Revenue
7,598.0,3,144.5,83,6860.632738,0.011512297,0.039305682,0.0,0.4,May,2,2,1,2,Returning_Visitor,False,93,7603.132738,0.8924731182795699,81.75411546236559,0.9023428860726014,False
1,0.0,0,0.0,7,88.0,0.0625,0.116666667,0.0,0.8,May,3,2,1,6,Returning_Visitor,False,8,88.0,0.875,11.0,1.0,False
0,0.0,0,0.0,12,505.3333333,0.083333333,0.123412698,0.0,0.4,May,2,2,1,6,Returning_Visitor,False,12,505.3333333,1.0,42.11111110833333,1.0,False
1,82.0,0,0.0,59,1927.122222,0.007909605,0.023728814,23.87629104,0.0,May,2,2,9,13,Returning_Visitor,False,60,2009.122222,0.9833333333333332,33.485370366666665,0.9591861564706738,True
0,0.0,0,0.0,2,61.0,0.0,0.05,0.0,0.0,May,3,2,3,15,Returning_Visitor,False,2,61.0,1.0,30.5,1.0,False
1,51.5,0,0.0,27,818.3166667,0.007407407,0.017354497,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,False,28,869.8166667,0.9642857142857144,31.06488095357143,0.9407921209472956,False
2,32.0,0,0.0,7,164.5,0.0,0.008333333,0.0,0.4,May,2,2,1,4,Returning_Visitor,False,9,196.5,0.7777777777777778,21.83333333333333,0.8371501272264631,False
1,76.75,0,0.0,33,1356.458333,0.0,0.020833333,0.0,0.0,Nov,2,2,1,10,Returning_Visitor,True,34,1433.208333,0.9705882352941176,42.15318626470588,0.9464488181984356,False
12,232.3404762,1,19.2,22,504.0285714,0.0,0.003763441,0.0,0.0,Sep,1,1,1,3,New_Visitor,False,35,755.5690476,0.6285714285714286,21.587687074285714,0.6670847264072071,False
0,0.0,1,126.0,45,1340.611199,0.028787879,0.028371212,0.0,0.0,May,3,2,3,18,Returning_Visitor,False,46,1466.611199,0.9782608695652174,31.88285215217391,0.9140876599838372,False
0,0.0,0,0.0,3,18.0,0.033333333,0.166666667,0.0,1.0,May,3,2,1,4,Returning_Visitor,True,3,18.0,1.0,6.0,1.0,False
7,356.0,1,37.0,61,683.1738095,0.0,0.006349206,0.0,0.0,May,2,2,1,3,New_Visitor,False,69,1076.1738095,0.8840579710144928,15.596721876811594,0.6348173533580125,False
7,165.9166667,2,150.5,42,3127.078788,0.009614512,0.021287825,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,51,3443.4954547,0.8235294117647058,67.51951871960785,0.9081117803515248,False
5,142.7,0,0.0,29,1858.733333,0.025806452,0.031075269,0.0,0.0,May,3,2,2,4,Returning_Visitor,False,34,2001.433333,0.8529411764705882,58.86568626470588,0.9287010975348836,False
0,0.0,0,0.0,2,21.2,0.0,0.1,0.0,0.0,June,2,2,5,1,Returning_Visitor,False,2,21.2,1.0,10.6,1.0,False
0,0.0,0,0.0,74,2719.734091,0.008108108,0.024324324,0.0,0.0,Nov,2,2,5,1,Returning_Visitor,False,74,2719.734091,1.0,36.75316339189189,1.0,False
0,0.0,0,0.0,32,2371.122222,0.0,0.012903226,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,32,2371.122222,1.0,74.0975694375,1.0,False
3,140.0,0,0.0,26,1629.438095,0.0,0.004938272,0.0,0.0,Nov,4,5,2,2,Returning_Visitor,True,29,1769.438095,0.896551724137931,61.01510672413793,0.9208788369620808,False
0,0.0,0,0.0,3,21.25,0.0,0.066666667,0.0,0.0,Nov,3,2,1,2,New_Visitor,True,3,21.25,1.0,7.083333333333333,1.0,False
0,0.0,0,0.0,5,291.2,0.18,0.186666667,0.0,0.0,Oct,3,2,8,20,Returning_Visitor,False,5,291.2,1.0,58.24,1.0,False
1,20.2,0,0.0,6,204.4,0.0,0.028571429,0.0,0.0,Oct,2,7,3,5,New_Visitor,True,7,224.6,0.8571428571428571,32.08571428571428,0.9100623330365094,False
9,387.75,0,0.0,64,980.5021994,0.000866739,0.012798697,9.581561053,0.0,Nov,3,2,3,1,Returning_Visitor,False,73,1368.2521994,0.8767123287671232,18.74318081369863,0.7166092624078848,True
0,0.0,0,0.0,10,231.0,0.12,0.14,0.0,0.0,May,3,2,2,13,Returning_Visitor,False,10,231.0,1.0,23.1,1.0,False
1,17.0,1,23.75,62,3688.846861,0.016612903,0.027150538,3.663777878,0.0,Dec,3,2,3,1,Returning_Visitor,True,64,3729.596861,0.96875,58.274950953125,0.989073886127984,False
3,59.5,0,0.0,3,47.2,0.033333333,0.05,0.0,0.0,Aug,1,1,1,4,New_Visitor,False,6,106.7,0.5,17.783333333333335,0.4423617619493908,False
0,0.0,0,0.0,29,488.4090909,0.014285714,0.02173913,0.0,0.0,Nov,1,8,1,11,New_Visitor,False,29,488.4090909,1.0,16.841692789655173,1.0,True
1,11.88888889,0,0.0,111,3510.879903,9.83e-05,0.009438427,12.01656549,0.0,Mar,3,2,5,2,Returning_Visitor,False,112,3522.76879189,0.9910714285714286,31.453292784732145,0.9966251293819308,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,1.0,May,1,1,1,2,Returning_Visitor,True,1,0.0,1.0,0.0,0.0,False
10,1751.047619,3,69.0,22,1552.547619,0.01372549,0.070490196,4.279294118,0.0,May,2,4,2,3,Returning_Visitor,False,35,3372.595238,0.6285714285714286,96.35986394285716,0.4603421132506503,False
10,242.6333333,4,23.0,47,1534.815256,0.022807018,0.036908939,5.194081873,0.0,Sep,1,1,1,3,Returning_Visitor,False,61,1800.4485893,0.7704918032786885,29.515550644262294,0.852462694642519,False
0,0.0,0,0.0,4,6.0,0.1,0.15,0.0,0.2,May,2,2,3,13,Returning_Visitor,False,4,6.0,1.0,1.5,1.0,False
0,0.0,0,0.0,15,535.25,0.0,0.02,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,True,15,535.25,1.0,35.68333333333333,1.0,False
4,72.5,0,0.0,28,1248.058333,0.0140625,0.024479167,0.0,0.0,Nov,2,6,4,2,Returning_Visitor,False,32,1320.558333,0.875,41.26744790625,0.945098979584418,False
0,0.0,0,0.0,21,1636.5,0.042857143,0.065873016,0.0,0.4,May,2,4,1,3,Returning_Visitor,False,21,1636.5,1.0,77.92857142857143,1.0,False
0,0.0,0,0.0,26,372.3833333,0.019230769,0.059615385,0.0,0.0,Sep,2,1,1,2,Returning_Visitor,False,26,372.3833333,1.0,14.322435896153848,1.0,False
1,85.1,0,0.0,8,194.2285714,0.075,0.078125,0.0,0.0,Nov,3,3,1,1,Returning_Visitor,True,9,279.3285714,0.8888888888888888,31.036507933333333,0.6953408683777774,False
0,0.0,0,0.0,9,146.375,0.075,0.0875,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,False,9,146.375,1.0,16.26388888888889,1.0,False
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,3,0.0,1.0,0.0,0.0,False
0,0.0,0,0.0,12,1653.6,0.016666667,0.027777778,0.0,0.0,Jul,3,2,4,3,Returning_Visitor,False,12,1653.6,1.0,137.79999999999998,1.0,False
9,64.5,3,99.6,33,768.4133333,0.004878049,0.013617886,41.34613116,0.0,Sep,2,2,4,2,Returning_Visitor,False,45,932.5133333,0.7333333333333333,20.72251851777778,0.8240239639048601,False
0,0.0,0,0.0,3,258.0,0.0,0.066666667,0.0,0.0,May,3,2,3,4,Returning_Visitor,True,3,258.0,1.0,86.0,1.0,False
4,19.8,0,0.0,2,10.0,0.0125,0.034166667,0.0,0.0,Sep,1,1,6,5,New_Visitor,True,6,29.8,0.3333333333333333,4.966666666666667,0.3355704697986577,True
0,0.0,0,0.0,4,4.0,0.125,0.175,0.0,0.8,May,3,2,4,13,Returning_Visitor,False,4,4.0,1.0,1.0,1.0,False
0,0.0,0,0.0,31,881.4416667,0.017204301,0.02609319,0.0,0.0,Oct,3,2,2,13,Returning_Visitor,True,31,881.4416667,1.0,28.433602151612902,1.0,False
0,0.0,0,0.0,6,151.0,0.0,0.08,0.0,0.0,Dec,1,8,4,6,Returning_Visitor,False,6,151.0,1.0,25.166666666666668,1.0,False
0,0.0,0,0.0,3,75.5,0.0,0.066666667,0.0,0.0,Dec,3,2,4,2,Returning_Visitor,True,3,75.5,1.0,25.166666666666668,1.0,False
2,20.5,0,0.0,21,719.7380952,0.004347826,0.010434783,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,23,740.2380952,0.9130434782608696,32.184265008695654,0.9723062077824282,False
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Nov,3,2,9,1,Returning_Visitor,False,2,0.0,1.0,0.0,0.0,False
0,0.0,0,0.0,42,879.0333333,0.004761905,0.024603175,0.0,0.0,May,2,2,2,4,Returning_Visitor,True,42,879.0333333,1.0,20.92936507857143,1.0,False
0,0.0,0,0.0,2,17.0,0.0,0.1,0.0,0.0,Mar,1,1,8,3,Returning_Visitor,False,2,17.0,1.0,8.5,1.0,False
0,0.0,0,0.0,12,574.0,0.016666667,0.083333333,0.0,0.0,May,2,2,1,13,Returning_Visitor,False,12,574.0,1.0,47.833333333333336,1.0,False
0,0.0,0,0.0,5,75.5,0.02,0.013333333,0.0,0.0,Mar,1,1,2,9,Returning_Visitor,True,5,75.5,1.0,15.1,1.0,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,1,0.0,1.0,0.0,0.0,False
0,0.0,1,30.5,24,1689.134524,0.0,0.008,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,False,25,1719.634524,0.96,68.78538096,0.9822636731384908,False
6,214.0,0,0.0,27,830.1041667,0.0,0.021428571,0.0,0.0,Dec,1,1,2,2,Returning_Visitor,False,33,1044.1041667,0.8181818181818182,31.6395202030303,0.7950396073254172,False
1,5.0,0,0.0,40,2731.5,0.0,0.012357724,0.0,0.0,Jul,2,10,2,2,Returning_Visitor,True,41,2736.5,0.975609756097561,66.7439024390244,0.9981728485291432,False
4,60.16666667,3,164.5,159,5608.913545,0.002453988,0.018075125,2.702517858,0.0,Dec,2,2,3,1,Returning_Visitor,False,166,5833.580211670001,0.9578313253012049,35.14204946789157,0.9614873442177828,True
2,172.4,3,134.0,15,569.4933333,0.0,0.025,0.0,0.0,Sep,2,2,1,2,Returning_Visitor,True,20,875.8933333,0.75,43.794666665,0.6501857151422619,False
0,0.0,0,0.0,2,34.2,0.0,0.1,0.0,0.0,Sep,2,2,1,2,Returning_Visitor,False,2,34.2,1.0,17.1,1.0,False
7,91.0,0,0.0,23,297.125,0.0,0.012068966,0.0,0.0,Nov,2,2,6,2,New_Visitor,False,30,388.125,0.7666666666666667,12.9375,0.7655394524959742,False
9,164.3333333,0,0.0,102,4227.094444,0.0,0.00849359,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,111,4391.4277773,0.918918918918919,39.56241240810811,0.9625786095926556,False
5,97.5,0,0.0,24,758.1444444,0.04,0.059846154,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,True,29,855.6444444,0.8275862068965517,29.50498084137931,0.8860507999109729,False
6,143.0,0,0.0,32,2289.1,0.0,0.001015625,62.33035594,0.0,Nov,3,2,9,3,New_Visitor,True,38,2432.1,0.8421052631578947,64.00263157894737,0.9412030755314338,False
0,0.0,0,0.0,7,97.0,0.057142857,0.1,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,7,97.0,1.0,13.857142857142858,1.0,False
1,5.0,0,0.0,13,545.5714286,0.013333333,0.020784314,26.12015415,0.0,Mar,2,2,3,2,Returning_Visitor,True,14,550.5714286,0.9285714285714286,39.32653061428572,0.99091852620701,True
0,0.0,0,0.0,6,495.0,0.0,0.02,77.96,0.0,Mar,1,2,9,2,Returning_Visitor,True,6,495.0,1.0,82.5,1.0,True
0,0.0,0,0.0,12,547.3333333,0.0,0.033333333,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,12,547.3333333,1.0,45.61111110833334,1.0,False
4,68.73333333,0,0.0,44,2498.866667,0.0,0.014444444,11.33062869,0.0,Oct,2,2,4,1,Returning_Visitor,False,48,2567.60000033,0.9166666666666666,53.49166667354166,0.9732305135842164,True
0,0.0,2,45.0,11,624.0,0.015384615,0.046153846,0.0,0.0,Mar,2,2,4,10,Returning_Visitor,False,13,669.0,0.8461538461538461,51.46153846153846,0.9327354260089686,False
0,0.0,0,0.0,9,190.3333333,0.0,0.033333333,0.0,0.0,Dec,1,1,3,2,New_Visitor,False,9,190.3333333,1.0,21.148148144444445,1.0,False
16,770.6,0,0.0,52,3593.12932,0.007795699,0.018264209,0.0,0.0,May,1,2,1,2,Returning_Visitor,False,68,4363.72932,0.7647058823529411,64.17249000000001,0.8234079285192694,False
4,75.5,0,0.0,10,158.9733333,0.023076923,0.038461538,20.65287956,0.0,Oct,1,1,3,2,Returning_Visitor,True,14,234.4733333,0.7142857142857143,16.748095235714285,0.6780017627701802,True
2,68.54545455,3,60.0,91,2345.58914,0.002749141,0.012841597,51.27258615,0.0,Dec,2,5,7,2,Returning_Visitor,False,96,2474.13459455,0.9479166666666666,25.772235359895834,0.948044275831574,False
0,0.0,0,0.0,3,190.0,0.0,0.066666667,0.0,0.0,Mar,2,7,4,3,Returning_Visitor,True,3,190.0,1.0,63.333333333333336,1.0,False
0,0.0,0,0.0,6,671.6666667,0.0,0.016666667,0.0,0.0,May,2,4,3,3,Returning_Visitor,False,6,671.6666667,1.0,111.94444445,1.0,False
0,0.0,0,0.0,20,289.75,0.0,0.025,0.0,0.0,May,1,1,4,3,Returning_Visitor,False,20,289.75,1.0,14.4875,1.0,False
3,94.6,0,0.0,17,265.5,0.0,0.0,0.0,0.0,Oct,2,2,1,2,New_Visitor,False,20,360.1,0.85,18.005000000000003,0.7372951957789502,False
4,32.75,0,0.0,13,704.0,0.0,0.024285714,76.79037287,0.0,Dec,2,2,1,2,Returning_Visitor,False,17,736.75,0.7647058823529411,43.338235294117645,0.9555480149304376,True
2,199.0,0,0.0,10,155.0,0.0,0.045454545,0.0,0.0,May,2,2,3,1,Returning_Visitor,False,12,354.0,0.8333333333333334,29.5,0.4378531073446328,False
1,6.0,0,0.0,10,506.4,0.0,0.02,0.0,0.0,Sep,1,1,3,5,New_Visitor,True,11,512.4,0.9090909090909092,46.58181818181818,0.9882903981264636,False
0,0.0,0,0.0,72,2129.333333,0.0,0.01875,0.0,0.8,May,2,5,1,6,Returning_Visitor,False,72,2129.333333,1.0,29.57407406944445,1.0,False
0,0.0,0,0.0,6,316.25,0.0,0.033333333,0.0,0.0,Dec,3,13,9,20,Returning_Visitor,False,6,316.25,1.0,52.708333333333336,1.0,False
0,0.0,0,0.0,59,2516.833333,0.025423729,0.047740113,7.726779661,0.4,May,2,2,3,13,Returning_Visitor,False,59,2516.833333,1.0,42.65819208474576,1.0,False
0,0.0,0,0.0,13,734.0,0.0,0.0375,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,13,734.0,1.0,56.46153846153846,1.0,False
0,0.0,0,0.0,57,3696.225342,0.007017544,0.037615417,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,True,57,3696.225342,1.0,64.84605863157896,1.0,False
0,0.0,0,0.0,36,572.9,0.011111111,0.038888889,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,False,36,572.9,1.0,15.913888888888888,1.0,False
0,0.0,0,0.0,3,36.4,0.066666667,0.1,0.0,0.0,June,3,2,1,13,Returning_Visitor,False,3,36.4,1.0,12.133333333333333,1.0,False
0,0.0,1,41.0,13,698.0,0.0,0.032142857,0.0,0.0,Mar,2,5,2,1,Returning_Visitor,False,14,739.0,0.9285714285714286,52.785714285714285,0.9445196211096076,False
0,0.0,0,0.0,2,33.0,0.0,0.1,0.0,0.2,Feb,1,1,1,3,Returning_Visitor,False,2,33.0,1.0,16.5,1.0,False
2,182.4,0,0.0,27,1165.944762,0.0,0.007407407,0.0,0.0,Nov,2,4,6,11,New_Visitor,True,29,1348.3447620000002,0.9310344827586208,46.49464696551725,0.8647230254898264,False
0,0.0,0,0.0,7,128.0,0.028571429,0.057142857,0.0,0.6,May,3,2,1,3,Returning_Visitor,False,7,128.0,1.0,18.285714285714285,1.0,False
0,0.0,0,0.0,6,33.0,0.033333333,0.1,0.0,0.0,Nov,2,5,3,20,Returning_Visitor,False,6,33.0,1.0,5.5,1.0,False
13,344.4922161,5,271.25,182,5402.78526,0.000968661,0.006829256,16.27511574,0.0,Dec,3,2,1,2,Returning_Visitor,False,200,6018.5274761,0.91,30.0926373805,0.897692214824115,False
6,141.0583333,0,0.0,46,1728.866268,0.0,0.019059741,0.0,0.0,June,2,2,7,4,Returning_Visitor,False,52,1869.9246013,0.8846153846153846,35.96008848653846,0.9245646946395946,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.6,Feb,3,2,3,3,Returning_Visitor,False,1,0.0,1.0,0.0,0.0,False
12,246.252381,2,56.5,102,4264.419078,0.007783883,0.019834499,0.0,0.0,Nov,3,2,1,10,Returning_Visitor,True,116,4567.171459,0.8793103448275862,39.37216775,0.9337111856391112,False
0,0.0,0,0.0,7,491.5833333,0.0,0.008333333,45.9675105,0.0,Dec,3,2,4,2,New_Visitor,True,7,491.5833333,1.0,70.22619047142857,1.0,True
1,0.0,0,0.0,4,94.75,0.0,0.053333333,0.0,0.0,Dec,3,2,1,20,Returning_Visitor,False,5,94.75,0.8,18.95,1.0,False
0,0.0,0,0.0,39,1858.566667,0.0,0.002564103,0.0,0.0,Nov,2,2,3,2,New_Visitor,False,39,1858.566667,1.0,47.65555556410256,1.0,False
0,0.0,0,0.0,4,166.9,0.0,0.0,0.0,0.0,Aug,3,2,4,4,New_Visitor,False,4,166.9,1.0,41.725,1.0,False
3,78.0,0,0.0,3,29.0,0.033333333,0.066666667,0.0,0.0,Mar,2,2,7,2,New_Visitor,True,6,107.0,0.5,17.833333333333332,0.2710280373831775,False
4,64.46428571,0,0.0,29,1414.589286,0.0,0.0125,21.05431578,0.0,Dec,2,2,1,2,Returning_Visitor,False,33,1479.05357171,0.8787878787878788,44.81980520333333,0.9564151786365184,True
0,0.0,0,0.0,7,383.5,0.0,0.023809524,0.0,0.0,Mar,3,2,6,3,Returning_Visitor,False,7,383.5,1.0,54.785714285714285,1.0,False
0,0.0,0,0.0,18,1217.85,0.0,0.020833333,0.0,0.6,May,2,5,1,4,Returning_Visitor,False,18,1217.85,1.0,67.65833333333333,1.0,False
4,115.0,0,0.0,53,861.3333333,0.003636364,0.008484848,0.0,0.0,May,1,1,4,6,Returning_Visitor,True,57,976.3333333,0.9298245614035088,17.12865497017544,0.8822123591629297,False
0,0.0,0,0.0,8,138.375,0.0,0.025,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,8,138.375,1.0,17.296875,1.0,False
0,0.0,2,139.75,141,4567.942696,0.002944942,0.02119383,0.0,0.0,Dec,2,5,3,2,Returning_Visitor,False,143,4707.692696,0.986013986013986,32.92092794405595,0.9703145449322252,False
0,0.0,2,1368.0,26,650.8083333,0.0,0.014285714,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,True,28,2018.8083333,0.9285714285714286,72.10029761785714,0.3223725217322492,True
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2,5,2,1,Other,False,1,0.0,1.0,0.0,0.0,False
5,79.33333333,3,242.0555556,17,1142.816919,0.006818182,0.018519814,62.16886364,0.0,Mar,3,2,6,2,Returning_Visitor,False,25,1464.20580793,0.68,58.5682323172,0.7805029271230942,False
7,153.85,0,0.0,19,504.6,0.0,0.018518519,0.0,0.0,Dec,1,1,1,8,Returning_Visitor,False,26,658.45,0.7307692307692307,25.325000000000003,0.7663452046472777,True
0,0.0,0,0.0,27,393.7888889,0.0,0.032193939,0.0,0.0,Nov,3,2,1,11,New_Visitor,True,27,393.7888889,1.0,14.584773662962965,1.0,False
3,40.0,0,0.0,10,423.6666667,0.0,0.018181818,0.0,0.0,May,4,2,1,11,Returning_Visitor,True,13,463.6666667,0.7692307692307693,35.66666666923077,0.9137311286906016,False
6,45.83333333,2,284.0,54,1509.8,0.0,0.006779661,7.272067797,0.0,Mar,2,2,7,2,New_Visitor,False,62,1839.63333333,0.8709677419354839,29.67150537629032,0.8207070249521113,False
5,1321.25,0,0.0,7,54.5,0.0,0.04,0.0,0.2,May,3,2,2,2,Returning_Visitor,False,12,1375.75,0.5833333333333334,114.64583333333331,0.0396147555878611,False
0,0.0,2,46.0,9,546.0,0.0,0.02,0.0,0.0,Mar,2,6,1,2,Returning_Visitor,False,11,592.0,0.8181818181818182,53.81818181818182,0.9222972972972971,False
4,104.25,0,0.0,38,1429.875,0.0,0.022807018,4.113391331,0.0,Nov,2,2,1,13,Returning_Visitor,False,42,1534.125,0.9047619047619048,36.52678571428572,0.9320459545343436,True
0,0.0,0,0.0,30,4262.966667,0.0,0.013333333,65.29516039,0.0,Dec,2,10,7,1,Returning_Visitor,True,30,4262.966667,1.0,142.0988889,1.0,True
3,93.10666667,4,87.6,32,810.0816667,0.005128205,0.015099715,17.27062073,0.0,Nov,1,1,5,2,Returning_Visitor,False,39,990.78833337,0.8205128205128205,25.40482906076923,0.8176132473670167,True
0,0.0,0,0.0,6,60.25,0.033333333,0.066666667,0.0,0.0,Nov,2,2,7,3,Returning_Visitor,False,6,60.25,1.0,10.041666666666666,1.0,True
5,134.75,3,16.0,165,6323.853465,0.010654414,0.02804138,3.512852934,0.0,Nov,1,1,1,2,Returning_Visitor,False,173,6474.603465,0.953757225433526,37.4254535549133,0.976716720828555,True
0,0.0,0,0.0,8,257.4,0.0,0.028571429,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,True,8,257.4,1.0,32.175,1.0,False
1,0.0,1,60.0,43,1131.808333,0.028787879,0.047348485,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,45,1191.808333,0.9555555555555556,26.484629622222226,0.9496563345475452,False
0,0.0,4,32.5,7,67.0,0.0,0.022222222,0.0,0.0,Mar,2,2,1,8,New_Visitor,False,11,99.5,0.6363636363636364,9.045454545454543,0.6733668341708543,False
3,62.0,0,0.0,13,392.9285714,0.0125,0.025,0.0,0.0,May,3,2,3,2,New_Visitor,False,16,454.9285714,0.8125,28.4330357125,0.8637148688876568,False
5,181.3333333,0,0.0,42,792.6666667,0.0,0.001626016,113.1512195,0.0,May,2,2,1,4,New_Visitor,True,47,974.0,0.8936170212765957,20.72340425531915,0.8138261465092402,True
5,59.9,2,8.0,84,2359.522438,0.016666667,0.028709742,3.478135617,0.0,June,1,1,4,3,Returning_Visitor,False,91,2427.422438,0.9230769230769232,26.67497184615385,0.9720279425051602,False
3,59.5,0,0.0,6,159.0,0.0,0.00625,0.0,0.0,Dec,3,2,8,6,New_Visitor,False,9,218.5,0.6666666666666666,24.27777777777778,0.7276887871853547,False
7,261.5,0,0.0,117,3484.269118,0.0025,0.014375,0.0,0.0,Dec,2,2,6,1,Returning_Visitor,False,124,3745.769118,0.9435483870967742,30.207815467741938,0.9301879022005436,False
0,0.0,0,0.0,8,106.0833333,0.025,0.05625,0.0,0.0,Dec,1,1,2,1,Returning_Visitor,False,8,106.0833333,1.0,13.2604166625,1.0,False
20,199.4562728,7,299.0333333,686,23342.08205,0.009853301,0.022771363,0.150650498,0.0,Aug,2,2,1,1,Returning_Visitor,False,713,23840.5716561,0.9621318373071528,33.43698689495091,0.9790907024675956,False
3,38.5,0,0.0,15,130.05,0.023529412,0.050980392,0.0,0.0,Nov,1,1,3,1,Returning_Visitor,False,18,168.55,0.8333333333333334,9.363888888888887,0.7715811331948976,False
4,319.0,1,21.5,33,1829.183333,0.0,0.017619048,16.07106667,0.6,May,2,4,7,2,Returning_Visitor,False,38,2169.683333,0.868421052631579,57.09692981578947,0.843064656108505,True
9,275.8,1,39.68,46,1354.8,0.010909091,0.041212121,0.0,0.0,Aug,2,2,6,3,Returning_Visitor,False,56,1670.28,0.8214285714285714,29.82642857142857,0.8111214886126876,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.8,Feb,1,1,2,3,Returning_Visitor,False,1,0.0,1.0,0.0,0.0,False
2,104.3,0,0.0,48,2307.661212,0.025510204,0.035488428,4.348145623,0.0,Oct,1,1,4,1,Returning_Visitor,True,50,2411.961212,0.96,48.239224240000006,0.956757181881248,False
3,93.8,0,0.0,40,526.6853968,0.015609756,0.020412311,2.321264079,0.0,Aug,1,1,4,2,Returning_Visitor,False,43,620.4853968,0.9302325581395348,14.429892948837209,0.8488280296623414,False
4,36.0,0,0.0,23,2359.375,0.0,0.010666667,58.20233822,0.0,Dec,4,2,1,1,New_Visitor,False,27,2395.375,0.8518518518518519,88.7175925925926,0.9849710379376924,True
2,23.0,1,80.6,53,1693.73,0.034545455,0.054839161,0.0,0.0,Aug,2,2,1,1,Returning_Visitor,False,56,1797.33,0.9464285714285714,32.09517857142857,0.9423589435440348,False
2,28.2,0,0.0,12,271.0,0.0,0.014285714,0.0,0.0,Aug,1,8,4,6,Returning_Visitor,False,14,299.2,0.8571428571428571,21.37142857142857,0.9057486631016044,False
0,0.0,0,0.0,22,325.75,0.0,0.031818182,0.0,0.0,Mar,2,10,7,2,Returning_Visitor,False,22,325.75,1.0,14.806818181818182,1.0,False
0,0.0,0,0.0,64,4492.311111,0.004761905,0.022705971,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,64,4492.311111,1.0,70.192361109375,1.0,True
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,True,1,0.0,1.0,0.0,0.0,False
1,7.0,0,0.0,151,2564.278157,0.00917226,0.0210895,0.0,0.6,May,1,1,1,15,Returning_Visitor,False,152,2571.278157,0.993421052631579,16.916303664473684,0.9972776185334352,False
2,98.0,0,0.0,81,2628.0,0.002469136,0.012345679,0.602232815,0.0,Dec,2,1,1,2,Returning_Visitor,False,83,2726.0,0.9759036144578314,32.8433734939759,0.9640498899486428,True
6,73.3,1,0.0,120,2872.719031,0.000226757,0.011948854,5.915342917,0.0,Aug,2,2,2,1,Returning_Visitor,False,127,2946.0190310000003,0.9448818897637796,23.19700024409449,0.9751189658896672,False
3,82.95714286,0,0.0,28,951.4412698,0.013793103,0.025860732,0.0,0.0,Oct,3,2,1,2,Returning_Visitor,False,31,1034.39841266,0.9032258064516128,33.367690730967745,0.9198015563010464,False
0,0.0,0,0.0,32,556.6,0.014583333,0.039583333,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,32,556.6,1.0,17.39375,1.0,False
1,156.2,0,0.0,3,50.4,0.0,0.0,92.97624144,0.0,Oct,2,2,7,2,Returning_Visitor,True,4,206.6,0.75,51.65,0.2439496611810261,True
0,0.0,0,0.0,79,4709.992857,0.0,0.005574489,0.0,0.0,Nov,2,2,6,2,New_Visitor,False,79,4709.992857,1.0,59.62016274683545,1.0,True
0,0.0,1,13.0,27,1620.024762,0.05,0.085714286,0.0,0.0,Sep,5,11,4,1,Returning_Visitor,False,28,1633.024762,0.9642857142857144,58.32231292857143,0.9920393123836784,False
0,0.0,0,0.0,4,249.0,0.0,0.025,0.0,0.0,Dec,2,4,1,1,Returning_Visitor,False,4,249.0,1.0,62.25,1.0,False
0,0.0,0,0.0,15,431.2,0.0,0.007142857,0.0,0.0,Sep,2,5,9,5,New_Visitor,False,15,431.2,1.0,28.746666666666663,1.0,False
0,0.0,0,0.0,3,55.0,0.066666667,0.1,0.0,0.6,Feb,1,1,1,3,Returning_Visitor,False,3,55.0,1.0,18.33333333333333,1.0,False
